Player,Team,GP,MP,GS,Goals,Shots,Shots.per.90,Shot.Accuracy,Shot.GK.Stop,Shot.Def.Stop,Shot.Miss,xG,Shot.Pressed,Pct.Shots.Pressed,A6.Shots,A18.Shots,A3L.Shots,A3C.Shots,A3R.Shots,Far.Shots,Assists,Key.Passes,Key.Assists,Second.Assists,Assists.per.90,Key.Passes.per.90,Big.Chances,Big.Chances.per.90,BC.Scored,BC.Conversion.Pct,BC.SOG,BC.Shot.Miss,BC.Dispossess,BC.Created,BC.Lost,Pass.Comp,Pass.Att,Pass.Att.per.90,Pass.Comp.Pct,opPass.Comp,opPass.Att,opPass.Att.per.90,opPass.Comp.Pct,opPPass.Comp,opPPass.Att,opPPass.Att.per.90,opPPass.Comp.Pct,Pct.opPass.Pressed,rFreq.Pass.Fwd,rFreq.Pass.Side,rFreq.Pass.Back,fwPass.Comp,fwPass.Att,fwPass.Att.per.90,fwPass.Comp.Pct,sPass.Comp,sPass.Att,sPass.Att.per.90,sPass.Comp.Pct,bPass.Comp,bPass.Att,bPass.Att.per.90,bPass.Comp.Pct,rFreq.A3.Passes,rFreq.M3.Passes,rFreq.D3.Passes,A3Pass.Comp,A3Pass.Att,A3Pass.Att.per.90,A3Pass.Comp.Pct,M3Pass.Comp,M3Pass.Att,M3Pass.Att.per.90,M3Pass.Comp.Pct,D3Pass.Comp,D3Pass.Att,D3Pass.Att.per.90,D3Pass.Comp.Pct,rFreq.A3.opPasses,rFreq.M3.opPasses,rFreq.D3.opPasses,A3opPass.Comp,A3opPass.Att,A3opPass.Att.per.90,A3opPass.Comp.Pct,M3opPass.Comp,M3opPass.Att,M3opPass.Att.per.90,M3opPass.Comp.Pct,D3opPass.Comp,D3opPass.Att,D3opPass.Att.per.90,D3opPass.Comp.Pct,Pass.Comp.D3toD3,Pass.Comp.D3toM3,Pass.Comp.D3toA3,Pass.Comp.M3toD3,Pass.Comp.M3toM3,Pass.Comp.M3toA3,Pass.Comp.A3toD3,Pass.Comp.A3toM3,Pass.Comp.A3toA3,rFreq.opPass.Fwd,rFreq.opPass.Side,rFreq.opPass.Back,fwopPass.Comp,fwopPass.Att,fwopPass.Att.per.90,fwopPass.Comp.Pct,sopPass.Comp,sopPass.Att,sopPass.Att.per.90,sopPass.Comp.Pct,bopPass.Comp,bopPass.Att,bopPass.Att.per.90,bopPass.Comp.Pct,Pct.Passes.Pressed,PPass.Comp,PPass.Att,PPass.Att.per.90,PPass.Comp.Pct,rFreq.PPass.Fwd,rFreq.PPass.Side,rFreq.PPass.Back,fwPPass.Comp,fwPPass.Att,fwPPass.Att.per.90,fwPPass.Comp.Pct,sPPass.Comp,sPPass.Att,sPPass.Att.per.90,sPPass.Comp.Pct,bPPass.Comp,bPPass.Att,bPPass.Att.per.90,bPPass.Comp.Pct,Cross.Comp,Cross.Att,Cross.Att.per.90,Cross.Att.per.opPass,Cross.Comp.Pct,Corner.Crosses,Deep.Crosses,Launch.Comp,Launch.Att,Launch.Att.per.90,Launch.Att.per.Pass,Launch.Comp.Pct,Through.Comp,Through.Att,Through.Att.per.90,Through.Att.per.Pass,Through.Att.per.opPass,Through.Comp.Pct,Throw.In.Comp,Throw.In.Att,Throw.In.Att.per.90,Throw.In.Att.per.Pass,Throw.In.Comp.Pct,Corner.Kicks.Completed,Corner.Kicks.Taken,CK.Comp.Pct,CK.Assist,CK.Key.Pass,FK.Pass.Comp,FK.Pass.Att,FK.Pass.Comp.Pct,FK.Assist,FK.Key.Pass,FK.Shot,FK.Scored,Free.Kicks.Taken,Take.Ons,Take.Ons.per.90,TO.Won,TO.Lost,TO.Win.Pct,Dispossessed,Lost.Touches,All.Possessions.Disrupted,Poss.Disrupted.per.90,Aerial.Duels,Aerial.Duels.per.90,AD.Won,AD.Lost,AD.Win.Pct,Tackles,Dispossesses,All.Opp.Poss.Disrupted,Opp.Poss.Disrupted.per.90,Dribbled,Dribbled.per.90,Press.Opp,Challenge.Opp,Recoveries,Recoveries.per.90,Def.Recoveries,Poss.Recoveries,Interceptions,Int.per.90,Int.per.OP.Pass,Blocks,Blocks.per.90,Clearances,Clearances.per.90,Ball.Shields,Offsides,Fouls.Won,Fouls.Conceded,Yellow.Cards,Red.Cards,Penalties.Won,Penalties.Conceded,E.to.Goals,OG,E.to.Big.Chances,BC.Stopped,Saves,Goals.Allowed,GK.SOG.Faced,GperSOG,BC.SOG.Faced,BC.Saves,BC.Goals.Allowed,GperBCSOG,High.Balls.Faced,HB.Won,HB.Lost,HB.Caught,HB.Punched,HB.Parried,HB.Collected,HB.Fouls.Won,Crosses.Faced,Crosses.Won,Crosses.Lost,Corner.Kicks.Faced,CKs.Won,CKs.Lost,Free.Kicks.Faced,FKs.Won,FKs.Lost,no,Smothers.Won,Smothers.Lost,GK.Overall.Pass.Comp,GK.Overall.Pass.Att,GK.Overall.Pass.Comp.Pct,GK.Throw.Comp,GK.Throw.Att,GK.Throw.Comp.Pct,GK.Drop.Kick.Comp,GK.Drop.Kick.Att,GK.Drop.Kick.Comp.Pct,GKFK.Comp,GKFK.Att,GKFK.Comp.Pct
Alleway,ORL,1,95,1,0,1,0.947368421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,30.31578947,0.78125,24,30,28.42105263,0.8,10,12,11.36842105,0.833333333,0.4,0.59375,0.28125,0.125,14,19,18,0.736842105,8,9,8.526315789,0.888888889,3,4,3.789473684,0.75,0,1,0,0,0,0,0,13,16,15.15789474,0.8125,0,0,0,0,0,1,0,0,0,0,0,13,16,15.15789474,0.8125,0,0,0,0,0,0,0,0,8,0,0,0,0,0.566666667,0.3,0.133333333,13,17,16.10526316,0.764705882,8,9,8.526315789,0.888888889,3,4,3.789473684,0.75,0.375,10,12,11.36842105,0.833333333,0.833333333,0,0.166666667,9,10,9.473684211,0.9,0,0,0,0,1,2,1.894736842,0.5,0,0,0,0,0,0,0,3,7,6.631578947,0.21875,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,2.842105263,3,0,1,1,0,1,0.947368421,2,1.894736842,9,0,7,6.631578947,6,1,4,3.789473684,0,2,1.894736842,9,8.526315789,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belanger,ORL,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,47,44.52631579,0.829787234,35,42,39.78947368,0.833333333,14,16,15.15789474,0.875,0.380952381,0.617021277,0.29787234,0.085106383,23,29,27.47368421,0.793103448,12,14,13.26315789,0.857142857,4,4,3.789473684,1,0,1,0,0,0,0,0,9,12,11.36842105,0.75,0,0,0,0,0,1,0,0,0,0,0,9,12,11.36842105,0.75,0,0,0,0,0,0,0,0,7,0,0,0,0,0.642857143,0.285714286,0.071428571,22,27,25.57894737,0.814814815,10,12,11.36842105,0.833333333,3,3,2.842105263,1,0.340425532,14,16,15.15789474,0.875,0.6875,0.25,0.0625,9,11,10.42105263,0.818181818,4,4,3.789473684,1,1,1,0.947368421,1,1,3,2.842105263,0.071428571,0.333333333,0,3,0,1,0.947368421,0.021276596,0,2,3,2.842105263,0.063829787,0.071428571,0.666666667,4,5,4.736842105,0.106382979,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.631578947,4,3,0.571428571,1,2,6,5.684210526,0,0,0,0,0,1,0,1,0.947368421,3,2.842105263,11,4,12,11.36842105,6,6,2,1.894736842,0,2,1.894736842,4,3.789473684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catley,ORL,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,78,73.89473684,0.679487179,31,48,45.47368421,0.645833333,18,28,26.52631579,0.642857143,0.583333333,0.525641026,0.307692308,0.166666667,26,41,38.84210526,0.634146341,14,24,22.73684211,0.583333333,13,13,12.31578947,1,0,1,0,0,0,0,0,12,14,13.26315789,0.857142857,0,0,0,0,0,1,0,0,0,0,0,12,14,13.26315789,0.857142857,0,0,0,0,0,0,0,0,6,0,0,0,0,0.5625,0.208333333,0.229166667,15,27,25.57894737,0.555555556,5,10,9.473684211,0.5,11,11,10.42105263,1,0.358974359,18,28,26.52631579,0.642857143,0.464285714,0.285714286,0.25,7,13,12.31578947,0.538461538,4,8,7.578947368,0.5,7,7,6.631578947,1,2,7,6.631578947,0.145833333,0.285714286,4,3,1,2,1.894736842,0.025641026,0.5,0,2,1.894736842,0.025641026,0.041666667,0,19,22,20.84210526,0.282051282,0.863636364,1,5,0.2,0,0,2,3,0.666666667,0,0,0,0,3,4,3.789473684,2,2,0.5,1,1,4,3.789473684,1,0.947368421,1,0,1,0,0,0,0,1,0.947368421,6,8,12,11.36842105,6,6,1,0.947368421,0,5,4.736842105,1,0.947368421,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colaprico,CRS,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.947368421,0,0,0,0,0,0,0,0,0,0,32,48,45.47368421,0.666666667,27,40,37.89473684,0.675,12,17,16.10526316,0.705882353,0.425,0.416666667,0.375,0.208333333,10,20,18.94736842,0.5,12,18,17.05263158,0.666666667,10,10,9.473684211,1,0,1,0,0,0,0,0,12,18,17.05263158,0.666666667,0,0,0,0,0,1,0,0,0,0,0,12,18,17.05263158,0.666666667,0,0,0,0,0,0,0,0,7,1,0,0,0,0.475,0.275,0.25,9,19,18,0.473684211,8,11,10.42105263,0.727272727,10,10,9.473684211,1,0.354166667,12,17,16.10526316,0.705882353,0.411764706,0.294117647,0.294117647,3,7,6.631578947,0.428571429,4,5,4.736842105,0.8,5,5,4.736842105,1,0,0,0,0,0,0,0,1,2,1.894736842,0.041666667,0.5,0,1,0.947368421,0.020833333,0.025,0,0,0,0,0,0,3,6,0.5,0,0,2,2,1,1,0,0,0,2,2,1.894736842,1,1,0.5,1,1,3,2.842105263,1,0.947368421,0,1,0,4,0,4,3.789473684,1,0.947368421,11,5,7,6.631578947,3,4,5,4.736842105,0,3,2.842105263,4,3.789473684,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comeau,CRS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Da Costa,CRS,1,42,0,0,1,2.142857143,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,38.57142857,0.833333333,15,18,38.57142857,0.833333333,12,14,30,0.857142857,0.777777778,0.444444444,0.166666667,0.388888889,6,8,17.14285714,0.75,2,3,6.428571429,0.666666667,7,7,15,1,0,1,0,0,0,0,0,8,10,21.42857143,0.8,0,0,0,0,0,1,0,0,0,0,0,8,10,21.42857143,0.8,0,0,0,0,0,0,0,0,6,1,0,0,0,0.444444444,0.166666667,0.388888889,6,8,17.14285714,0.75,2,3,6.428571429,0.666666667,7,7,15,1,0.777777778,12,14,30,0.857142857,0.5,0.071428571,0.428571429,5,7,15,0.714285714,1,1,2.142857143,1,6,6,12.85714286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.285714286,0.111111111,0.111111111,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.142857143,1,0,1,0,1,1,2.142857143,4,8.571428571,1,3,0.25,0,0,0,0,0,0,10,3,3,6.428571429,2,1,2,4.285714286,0,1,2.142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DiBernardo,CRS,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,40.10869565,0.804878049,32,40,39.13043478,0.8,17,22,21.52173913,0.772727273,0.55,0.585365854,0.268292683,0.146341463,16,24,23.47826087,0.666666667,11,11,10.76086957,1,6,6,5.869565217,1,0,1,0,0,0,0,0,6,9,8.804347826,0.666666667,0,0,0,0,0,1,0,0,0,0,0,6,9,8.804347826,0.666666667,0,0,0,0,0,0,0,0,5,0,0,0,0,0.6,0.25,0.15,16,24,23.47826087,0.666666667,10,10,9.782608696,1,6,6,5.869565217,1,0.536585366,17,22,21.52173913,0.772727273,0.545454545,0.227272727,0.227272727,7,12,11.73913043,0.583333333,5,5,4.891304348,1,5,5,4.891304348,1,0,0,0,0,0,0,0,0,6,5.869565217,0.146341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4,3.913043478,4,0,1,1,1,2,1.956521739,5,4.891304348,2,3,0.4,3,1,4,3.913043478,6,5.869565217,20,7,7,6.847826087,5,2,2,1.956521739,0,6,5.869565217,6,5.869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonds,ORL,1,95,1,0,1,0.947368421,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,56,53.05263158,0.660714286,33,52,49.26315789,0.634615385,13,19,18,0.684210526,0.365384615,0.428571429,0.357142857,0.214285714,12,24,22.73684211,0.5,14,20,18.94736842,0.7,11,12,11.36842105,0.916666667,0,1,0,0,0,0,0,13,13,12.31578947,1,0,0,0,0,0,1,0,0,0,0,0,13,13,12.31578947,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0.423076923,0.346153846,0.230769231,10,22,20.84210526,0.454545455,12,18,17.05263158,0.666666667,11,12,11.36842105,0.916666667,0.339285714,13,19,18,0.684210526,0.473684211,0.315789474,0.210526316,5,9,8.526315789,0.555555556,4,6,5.684210526,0.666666667,4,4,3.789473684,1,1,4,3.789473684,0.076923077,0.25,1,3,2,4,3.789473684,0.071428571,0.5,3,5,4.736842105,0.089285714,0.096153846,0.6,4,4,3.789473684,0.071428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.631578947,4,3,0.571428571,1,1,5,4.736842105,2,1.894736842,0,2,0,1,1,2,1.894736842,2,1.894736842,22,5,6,5.684210526,4,2,3,2.842105263,0,6,5.684210526,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwards,ORL,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,30,0.5,2,4,30,0.5,2,2,15,1,0.5,0.25,0,0.75,0,1,7.5,0,0,0,0,0,2,3,22.5,0.666666667,0,1,0,0,0,0,0,2,4,30,0.5,0,0,0,0,0,1,0,0,0,0,0,2,4,30,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0.25,0,0.75,0,1,7.5,0,0,0,0,0,2,3,22.5,0.666666667,0.5,2,2,15,1,0,0,1,0,0,0,0,0,0,0,0,2,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,15,1,7.5,1,0,1,1,0,1,7.5,0,0,0,0,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evans,ORL,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,60,0.681818182,30,44,60,0.681818182,14,17,23.18181818,0.823529412,0.386363636,0.613636364,0.159090909,0.227272727,14,27,36.81818182,0.518518519,6,7,9.545454545,0.857142857,10,10,13.63636364,1,0.076923077,0.846153846,0.076923077,1,1,1.363636364,1,10,11,15,0.909090909,1,1,1.363636364,1,0.076923077,0.846153846,0.076923077,1,1,1.363636364,1,10,11,15,0.909090909,1,1,1.363636364,1,0,0,0,0,8,0,0,0,1,0.613636364,0.159090909,0.227272727,14,27,36.81818182,0.518518519,6,7,9.545454545,0.857142857,10,10,13.63636364,1,0.386363636,14,17,23.18181818,0.823529412,0.529411765,0.176470588,0.294117647,7,9,12.27272727,0.777777778,2,3,4.090909091,0.666666667,5,5,6.818181818,1,1,2,2.727272727,0.045454545,0.5,0,2,1,2,2.727272727,0.045454545,0.5,1,2,2.727272727,0.045454545,0.045454545,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4.090909091,5,6.818181818,4,1,0.8,1,1,2,2.727272727,6,8.181818182,20,2,5,6.818181818,5,0,3,4.090909091,0,3,4.090909091,2,2.727272727,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
